onset	 duration
7.5	1
10.5	1
16.5	1
21	1
25.5	1
30	1
34.5	1
39	1
43.5	1
49.5	1
55.5	1
60	1
63	1
67.5	1
72	1
76.5	1
81	1
87	1
90	1
93	1
96	1
99	1
105	1
109.5	1
112.5	1
117	1
121.5	1
127.5	1
133.5	1
139.5	1
145.5	1
150	1
154.5	1
160.5	1
165	1
169.5	1
172.5	1
178.5	1
183	1
186	1
190.5	1
195	1
198	1
202.5	1
207	1
213	1
217.5	1
220.5	1
223.5	1
226.5	1
232.5	1
235.5	1
238.5	1
241.5	1
244.5	1
247.5	1
250.5	1
253.5	1
256.5	1
261	1
264	1
268.5	1
273	1
276	1
280.5	1
283.5	1
288	1
291	1
294	1
297	1
301.5	1
304.5	1
310.5	1
315	1
318	1
324	1
330	1
336	1
339	1
342	1
346.5	1
352.5	1
355.5	1
358.5	1
