onset	 duration
7.5	1
12	1
15	1
21	1
24	1
27	1
33	1
36	1
40.5	1
43.5	1
48	1
54	1
57	1
61.5	1
66	1
69	1
73.5	1
78	1
82.5	1
88.5	1
93	1
96	1
102	1
105	1
108	1
111	1
115.5	1
118.5	1
121.5	1
126	1
129	1
132	1
138	1
142.5	1
148.5	1
153	1
159	1
163.5	1
166.5	1
171	1
177	1
180	1
184.5	1
189	1
192	1
195	1
199.5	1
202.5	1
208.5	1
213	1
216	1
220.5	1
223.5	1
226.5	1
232.5	1
235.5	1
241.5	1
246	1
252	1
256.5	1
261	1
265.5	1
271.5	1
276	1
279	1
282	1
286.5	1
289.5	1
292.5	1
297	1
301.5	1
306	1
309	1
315	1
321	1
324	1
330	1
334.5	1
339	1
343.5	1
346.5	1
351	1
354	1
360	1
