onset	 duration
7.5	1
13.5	1
16.5	1
19.5	1
24	1
28.5	1
31.5	1
34.5	1
37.5	1
40.5	1
45	1
51	1
57	1
60	1
64.5	1
70.5	1
73.5	1
78	1
82.5	1
87	1
93	1
97.5	1
102	1
105	1
109.5	1
112.5	1
115.5	1
120	1
124.5	1
130.5	1
133.5	1
138	1
141	1
145.5	1
151.5	1
154.5	1
157.5	1
163.5	1
168	1
174	1
180	1
184.5	1
189	1
192	1
195	1
198	1
201	1
207	1
211.5	1
217.5	1
222	1
226.5	1
232.5	1
238.5	1
243	1
246	1
250.5	1
253.5	1
256.5	1
259.5	1
262.5	1
265.5	1
270	1
276	1
280.5	1
285	1
289.5	1
294	1
298.5	1
304.5	1
310.5	1
313.5	1
316.5	1
321	1
324	1
328.5	1
334.5	1
337.5	1
340.5	1
343.5	1
348	1
351	1
354	1
358.5	1
