onset	 duration
7.5	1
12	1
15	1
18	1
21	1
24	1
28.5	1
34.5	1
37.5	1
40.5	1
45	1
49.5	1
54	1
57	1
60	1
64.5	1
69	1
72	1
76.5	1
82.5	1
88.5	1
93	1
99	1
105	1
111	1
115.5	1
121.5	1
124.5	1
127.5	1
130.5	1
133.5	1
139.5	1
142.5	1
145.5	1
148.5	1
154.5	1
157.5	1
160.5	1
163.5	1
168	1
172.5	1
175.5	1
180	1
184.5	1
187.5	1
193.5	1
196.5	1
202.5	1
208.5	1
213	1
219	1
222	1
226.5	1
229.5	1
232.5	1
235.5	1
238.5	1
243	1
246	1
252	1
255	1
259.5	1
262.5	1
268.5	1
273	1
276	1
279	1
283.5	1
289.5	1
294	1
298.5	1
303	1
307.5	1
312	1
316.5	1
322.5	1
327	1
333	1
336	1
340.5	1
345	1
349.5	1
354	1
358.5	1
