onset	 duration
7.5	1
10.5	1
15	1
18	1
21	1
25.5	1
30	1
33	1
39	1
43.5	1
48	1
51	1
54	1
58.5	1
63	1
69	1
75	1
78	1
82.5	1
85.5	1
88.5	1
93	1
99	1
102	1
105	1
108	1
112.5	1
115.5	1
121.5	1
124.5	1
127.5	1
130.5	1
135	1
141	1
147	1
150	1
153	1
159	1
163.5	1
168	1
172.5	1
175.5	1
180	1
183	1
186	1
189	1
195	1
198	1
204	1
208.5	1
211.5	1
216	1
220.5	1
226.5	1
231	1
234	1
240	1
244.5	1
249	1
255	1
259.5	1
262.5	1
267	1
271.5	1
277.5	1
282	1
285	1
289.5	1
292.5	1
297	1
303	1
307.5	1
312	1
318	1
322.5	1
325.5	1
330	1
334.5	1
337.5	1
342	1
348	1
351	1
357	1
360	1
