onset	 duration
7.5	1
12	1
16.5	1
21	1
27	1
30	1
34.5	1
39	1
43.5	1
46.5	1
49.5	1
55.5	1
58.5	1
61.5	1
66	1
69	1
72	1
76.5	1
82.5	1
85.5	1
88.5	1
91.5	1
94.5	1
99	1
103.5	1
108	1
111	1
117	1
123	1
127.5	1
130.5	1
135	1
138	1
144	1
148.5	1
151.5	1
156	1
162	1
166.5	1
169.5	1
175.5	1
178.5	1
181.5	1
184.5	1
187.5	1
190.5	1
193.5	1
198	1
202.5	1
207	1
211.5	1
217.5	1
220.5	1
225	1
229.5	1
235.5	1
241.5	1
244.5	1
250.5	1
253.5	1
256.5	1
261	1
265.5	1
268.5	1
271.5	1
276	1
279	1
283.5	1
286.5	1
292.5	1
297	1
301.5	1
304.5	1
309	1
315	1
321	1
327	1
333	1
337.5	1
342	1
345	1
349.5	1
352.5	1
358.5	1
