onset	duration
7.5	1
12	1
15	1
21	1
25.5	1
28.5	1
33	1
36	1
40.5	1
43.5	1
48	1
51	1
55.5	1
61.5	1
67.5	1
73.5	1
76.5	1
79.5	1
84	1
87	1
91.5	1
94.5	1
99	1
102	1
105	1
109.5	1
114	1
118.5	1
124.5	1
127.5	1
133.5	1
138	1
144	1
147	1
153	1
156	1
159	1
162	1
168	1
174	1
177	1
180	1
184.5	1
189	1
195	1
198	1
202.5	1
207	1
213	1
217.5	1
222	1
226.5	1
231	1
235.5	1
238.5	1
241.5	1
244.5	1
249	1
252	1
256.5	1
259.5	1
264	1
268.5	1
274.5	1
277.5	1
280.5	1
286.5	1
289.5	1
295.5	1
298.5	1
303	1
306	1
309	1
313.5	1
316.5	1
319.5	1
324	1
327	1
333	1
337.5	1
342	1
348	1
352.5	1
358.5	1
