onset	 duration
7.5	1
10.5	1
13.5	1
16.5	1
22.5	1
25.5	1
28.5	1
31.5	1
36	1
39	1
42	1
48	1
52.5	1
55.5	1
58.5	1
61.5	1
64.5	1
70.5	1
76.5	1
82.5	1
87	1
90	1
93	1
97.5	1
102	1
108	1
112.5	1
117	1
121.5	1
124.5	1
129	1
135	1
138	1
142.5	1
145.5	1
151.5	1
156	1
162	1
165	1
168	1
171	1
175.5	1
180	1
184.5	1
189	1
192	1
198	1
201	1
205.5	1
210	1
214.5	1
220.5	1
225	1
228	1
232.5	1
235.5	1
238.5	1
244.5	1
250.5	1
253.5	1
258	1
261	1
267	1
271.5	1
276	1
282	1
286.5	1
291	1
294	1
297	1
301.5	1
304.5	1
307.5	1
312	1
315	1
319.5	1
324	1
330	1
336	1
339	1
343.5	1
349.5	1
354	1
358.5	1
