onset	duration
7.5	1
10.5	1
15	1
18	1
22.5	1
28.5	1
34.5	1
39	1
42	1
48	1
51	1
54	1
57	1
60	1
64.5	1
70.5	1
75	1
78	1
84	1
90	1
94.5	1
99	1
103.5	1
106.5	1
111	1
114	1
117	1
121.5	1
127.5	1
130.6	1
135	1
139.5	1
144	1
150	1
153	1
159	1
163.5	1
166.5	1
171	1
174	1
178.5	1
183	1
187.5	1
190.5	1
193.5	1
196.6	1
199.5	1
205.5	1
210	1
216	1
219	1
225	1
228	1
234	1
237	1
243	1
246	1
250.5	1
253.5	1
256.5	1
261	1
264	1
267	1
273	1
277.5	1
282	1
286.5	1
291	1
295.5	1
298.5	1
301.5	1
304.5	1
309	1
315	1
319.5	1
324	1
328.5	1
331.5	1
336	1
340.5	1
343.5	1
349.5	1
352.5	1
357	1
