onset	 duration
7.5	1
12.6	1
15.6	1
21.6	1
26.1	1
29.1	1
33.6	1
36.6	1
41.1	1
44.1	1
48.6	1
51.6	1
56.1	1
62.1	1
68.1	1
74.1	1
77.1	1
80.1	1
84.6	1
87.6	1
92.1	1
95.1	1
99.6	1
102.6	1
105.6	1
110.1	1
114.6	1
119.1	1
125.1	1
128.1	1
134.1	1
138.6	1
144.6	1
147.6	1
153.6	1
156.6	1
159.6	1
162.6	1
168.6	1
174.6	1
177.6	1
180.6	1
185.1	1
189.6	1
195.6	1
198.6	1
203.1	1
207.6	1
213.6	1
218.1	1
222.6	1
227.1	1
231.6	1
236.1	1
239.1	1
242.1	1
245.1	1
249.6	1
252.6	1
257.1	1
260.1	1
264.6	1
269.1	1
275.1	1
278.1	1
281.1	1
287.1	1
290.1	1
296.1	1
299.1	1
303.6	1
306.6	1
309.6	1
314.1	1
317.1	1
320.1	1
324.6	1
327.6	1
333.6	1
338.1	1
342.6	1
348.6	1
353.1	1
359.1	1
